Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
01:53:34,lime/devices,packet,0x24,,AA09F0241001018CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902814730,""cmd"":""packet"",""type"":1,""data"":""AA09F0241001018CBB""}"
01:53:35,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902815213,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
01:53:35,clip/message/devices,device_packet,0x7F,,AA07337F0432BB,,,,"{""mid"":268250,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-50,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0432BB"",""type"":1}"
01:53:35,lime/devices,packet,0x24,,AA09F024120114BBBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902815290,""cmd"":""packet"",""type"":1,""data"":""AA09F024120114BBBB""}"
01:53:35,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":268764,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-50,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
01:53:36,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0041000076000201030006110A020B11050105002546414B50553233303136000000000000000000000102CDDC627904070000000000000000000AB8BB,,,,"{""mid"":268985,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0041000076000201030006110A020B11050105002546414B50553233303136000000000000000000000102CDDC627904070000000000000000000AB8BB"",""type"":1}"
01:53:36,lime/devices,ack,0x00,,AA0AF0000A0400767DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902816154,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400767DBB""}"
01:53:36,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":269701,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
01:53:38,clip/message/devices,device_packet,0x0A,0x00EB,AAFF330A0058000078000100EB00460A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F00064000408000000000000AFABBB,,,,"{""mid"":269775,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0058000078000100EB00460A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F00064000408000000000000AFABBB"",""type"":1}"
01:53:38,lime/devices,ack,0x00,,AA0AF0000A0400787FBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902818559,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400787FBB""}"
01:54:02,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A007B000082000201030040080A020B08034301102800041400000000040000004290000064010059060002E80162024E0000FFFF010014005100BB00A1007D00700004B004560101007B000105002546414B50553233303136000000000000000000000102CFDC627904070000000000000000007DC8BB,,,,"{""mid"":295851,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A007B000082000201030040080A020B08034301102800041400000000040000004290000064010059060002E80162024E0000FFFF010014005100BB00A1007D00700004B004560101007B000105002546414B50553233303136000000000000000000000102CFDC627904070000000000000000007DC8BB"",""type"":1}"
01:54:02,lime/devices,ack,0x00,,AA0AF0000A04008261BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902842809,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04008261BB""}"
01:54:03,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00B40000830002010300790A0A020B0A03430111280004140000000004000000429000000203640364000000000000000000000000000000006401000064000000000000000000000F1000F500000000010000000100000001000000006F640002FF0000000000FFFF001D1EFDFDFDFDFD8AEEFEFDFD30100070006040400800000000000105002546414B50553233303136000000000000000000000102CFDC627904070000000000000000002B22BB,,,,"{""mid"":296458,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00B40000830002010300790A0A020B0A03430111280004140000000004000000429000000203640364000000000000000000000000000000006401000064000000000000000000000F1000F500000000010000000100000001000000006F640002FF0000000000FFFF001D1EFDFDFDFDFD8AEEFEFDFD30100070006040400800000000000105002546414B50553233303136000000000000000000000102CFDC627904070000000000000000002B22BB"",""type"":1}"
01:54:03,lime/devices,ack,0x00,,AA0AF0000A04008360BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750902843415,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04008360BB""}"
