Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
01:59:26,clip/message/devices,device_packet,0x0A,0x0A86,AAFF330A004E00034D00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201ACE5BB,,,,"{""mid"":1824029,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004E00034D00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201ACE5BB"",""type"":1}"
01:59:26,lime/devices,ack,0x00,,AA0AF0000A04034D57BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816766366,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04034D57BB""}"
01:59:26,lime/devices,packet,0x0B,0x0A87,AAFFF00B001300AADF00010A8700010087C4BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816766549,""cmd"":""packet"",""type"":1,""data"":""AAFFF00B001300AADF00010A8700010087C4BB""}"
01:59:27,clip/message/devices,device_packet,0x0A,0x0A85,AAFF330A004F00034E00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201627DBB,,,,"{""mid"":1824951,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004F00034E00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201627DBB"",""type"":1}"
01:59:27,lime/devices,ack,0x00,,AA0AF0000A04034E56BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816767292,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04034E56BB""}"
01:59:27,clip/message/devices,device_packet,0x00,,AA0A33000B00AADF2EBB,,,,"{""mid"":1825456,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0A33000B00AADF2EBB"",""type"":1}"
01:59:28,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A004100034F000201030006110A020B11050105002546414B50553233303136000000000000000000000102CBDC627908070000000000000000008675BB,,,,"{""mid"":1825467,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004100034F000201030006110A020B11050105002546414B50553233303136000000000000000000000102CBDC627908070000000000000000008675BB"",""type"":1}"
01:59:28,lime/devices,ack,0x00,,AA0AF0000A04034F51BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816768085,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04034F51BB""}"
01:59:28,clip/message/devices,device_packet,0x7F,,AA07337F0333BB,,,,"{""mid"":1826321,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0333BB"",""type"":1}"
01:59:28,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816768692,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
01:59:28,lime/devices,packet,0x24,,AA09F0241001018CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816768768,""cmd"":""packet"",""type"":1,""data"":""AA09F0241001018CBB""}"
01:59:29,clip/message/devices,device_packet,0x7F,,AA07337F0432BB,,,,"{""mid"":1826871,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0432BB"",""type"":1}"
01:59:29,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816769232,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
01:59:29,lime/devices,packet,0x24,,AA09F024120114BBBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816769309,""cmd"":""packet"",""type"":1,""data"":""AA09F024120114BBBB""}"
01:59:29,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":1827398,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
01:59:30,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":1827619,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
01:59:58,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E00035C000100EC008C0A00000E0F4E00000000000000000A000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000009000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004AEFBB,,,,"{""mid"":1856107,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E00035C000100EC008C0A00000E0F4E00000000000000000A000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000009000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004AEFBB"",""type"":1}"
01:59:58,lime/devices,ack,0x00,,AA0AF0000A04035C44BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816798453,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04035C44BB""}"
02:00:01,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A005000035E000201030015120A020B120336003F0170000000000000000000000105002546414B50553233303136000000000000000000000102CADC627908070000000000000000003D9EBB,,,,"{""mid"":1859214,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005000035E000201030015120A020B120336003F0170000000000000000000000105002546414B50553233303136000000000000000000000102CADC627908070000000000000000003D9EBB"",""type"":1}"
02:00:01,lime/devices,ack,0x00,,AA0AF0000A04035E46BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816801633,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04035E46BB""}"
02:00:07,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000360000201030015130A020B130336004002DA078B02FB04F8030104C00105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000C855BB,,,,"{""mid"":1865496,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000360000201030015130A020B130336004002DA078B02FB04F8030104C00105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000C855BB"",""type"":1}"
02:00:07,lime/devices,ack,0x00,,AA0AF0000A04036040BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816807842,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04036040BB""}"
02:00:08,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000361000201030015140A020B1403360041017E00EE005300A1006000970105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000EE13BB,,,,"{""mid"":1866513,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000361000201030015140A020B1403360041017E00EE005300A1006000970105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000EE13BB"",""type"":1}"
02:00:08,lime/devices,ack,0x00,,AA0AF0000A04036143BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816808845,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04036143BB""}"
02:00:13,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000363000201030015150A020B1503360042017E01A2006701130067011F0105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000002923BB,,,,"{""mid"":1871425,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000363000201030015150A020B1503360042017E01A2006701130067011F0105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000002923BB"",""type"":1}"
02:00:13,lime/devices,ack,0x00,,AA0AF0000A0403634DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816813768,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403634DBB""}"
02:00:14,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000364000201030015160A020B1603360043000C00D50020009E003800930105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000002918BB,,,,"{""mid"":1872441,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000364000201030015160A020B1603360043000C00D50020009E003800930105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000002918BB"",""type"":1}"
02:00:14,lime/devices,ack,0x00,,AA0AF0000A0403644CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816814778,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403644CBB""}"
02:00:18,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000366000201030015170A020B1703360044002E011F003F00D6003A00D50105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000D088BB,,,,"{""mid"":1875673,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000366000201030015170A020B1703360044002E011F003F00D6003A00D50105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000D088BB"",""type"":1}"
02:00:18,lime/devices,ack,0x00,,AA0AF0000A0403664EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816818011,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403664EBB""}"
02:00:21,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0050000369000201030015180A020B1803360045006600B6003B00700040007E0105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000000F0CBB,,,,"{""mid"":1879142,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0050000369000201030015180A020B1803360045006600B6003B00700040007E0105002546414B50553233303136000000000000000000000102C9DC627908070000000000000000000F0CBB"",""type"":1}"
02:00:21,lime/devices,ack,0x00,,AA0AF0000A0403694BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816821482,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403694BBB""}"
02:00:23,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A005000036A000201030015190A020B190336004600E80069006A0059007B00510105002546414B50553233303136000000000000000000000102CADC627908070000000000000000008C42BB,,,,"{""mid"":1881121,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005000036A000201030015190A020B190336004600E80069006A0059007B00510105002546414B50553233303136000000000000000000000102CADC627908070000000000000000008C42BB"",""type"":1}"
02:00:23,lime/devices,ack,0x00,,AA0AF0000A04036A4ABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816823456,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04036A4ABB""}"
02:00:26,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A005000036B0002010300151A0A020B1A0336004700D8008000CF00BA013B00B40105002546414B50553233303136000000000000000000000102C9DC6279080700000000000000000084A9BB,,,,"{""mid"":1883875,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005000036B0002010300151A0A020B1A0336004700D8008000CF00BA013B00B40105002546414B50553233303136000000000000000000000102C9DC6279080700000000000000000084A9BB"",""type"":1}"
02:00:26,lime/devices,ack,0x00,,AA0AF0000A04036B75BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816826208,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04036B75BB""}"
02:01:02,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500003740002010300151D0A020B1D0336004800AA018B0108012900DD01340105002546414B50553233303136000000000000000000000102C9DC6279080700000000000000000015BFBB,,,,"{""mid"":1919971,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500003740002010300151D0A020B1D0336004800AA018B0108012900DD01340105002546414B50553233303136000000000000000000000102C9DC6279080700000000000000000015BFBB"",""type"":1}"
02:01:02,lime/devices,ack,0x00,,AA0AF0000A0403747CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816862318,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403747CBB""}"
02:01:02,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A009E0003750002010300630F0A020B0F033600492800026401005900000014020F01C001F80217020B11AF0C5F0D0D000C0087001D007D002A004D000000180DE3000000000000017E00B0002F0060002F00630000000C015600CA00F900DD00B0000000190056002A002F0014030105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000C3FEBB,,,,"{""mid"":1920538,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0003750002010300630F0A020B0F033600492800026401005900000014020F01C001F80217020B11AF0C5F0D0D000C0087001D007D002A004D000000180DE3000000000000017E00B0002F0060002F00630000000C015600CA00F900DD00B0000000190056002A002F0014030105002546414B50553233303136000000000000000000000102C9DC62790807000000000000000000C3FEBB"",""type"":1}"
02:01:02,lime/devices,ack,0x00,,AA0AF0000A0403757FBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816862891,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403757FBB""}"
02:01:03,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000376000100EC008C0A00000E0F4E000000000000000009000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000173BBB,,,,"{""mid"":1921052,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000376000100EC008C0A00000E0F4E000000000000000009000B000000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000173BBB"",""type"":1}"
02:01:03,lime/devices,ack,0x00,,AA0AF0000A0403767EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816863406,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403767EBB""}"
02:01:55,clip/message/devices,device_packet,0x0A,0x0102,AAFF330A008900038300020102004E0A020B650336004A2800030008000B00000A2628282A2C1E1E1E1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C165000001F00464000105002546414B50553233303136000000000000000000000102CADC62790807000000000000000000D305BB,,,,"{""mid"":1973378,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A008900038300020102004E0A020B650336004A2800030008000B00000A2628282A2C1E1E1E1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C165000001F00464000105002546414B50553233303136000000000000000000000102CADC62790807000000000000000000D305BB"",""type"":1}"
02:01:55,lime/devices,ack,0x00,,AA0AF0000A0403836DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816915722,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403836DBB""}"
02:02:03,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000386000100EC008C0A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004907BB,,,,"{""mid"":1980660,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000386000100EC008C0A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004907BB"",""type"":1}"
02:02:03,lime/devices,ack,0x00,,AA0AF0000A0403866EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816922998,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403866EBB""}"
02:03:02,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000397000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000035AEBB,,,,"{""mid"":2040444,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000397000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000035AEBB"",""type"":1}"
02:03:02,lime/devices,ack,0x00,,AA0AF0000A04039719BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750816982790,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04039719BB""}"
02:04:02,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0003A8000100EC008C0A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000005000B000B00000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000C187BB,,,,"{""mid"":2100229,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0003A8000100EC008C0A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000005000B000B00000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000C187BB"",""type"":1}"
02:04:02,lime/devices,ack,0x00,,AA0AF0000A0403A808BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750817042583,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403A808BB""}"
02:05:02,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0003BA000100EC008C0A00000E0F4E000000000000000005000B000B00000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000004000B001000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000005C12BB,,,,"{""mid"":2160012,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0003BA000100EC008C0A00000E0F4E000000000000000005000B000B00000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000004000B001000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000005C12BB"",""type"":1}"
02:05:02,lime/devices,ack,0x00,,AA0AF0000A0403BA3ABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750817102354,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0403BA3ABB""}"
02:06:02,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0003CB000100EC008C0A00000E0F4E000000000000000004000B001000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000003000B001400000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000DAB1BB,,,,"{""mid"":2219797,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0003CB000100EC008C0A00000E0F4E000000000000000004000B001000000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000003000B001400000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000DAB1BB"",""type"":1}"
