Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
05:02:02,lime/devices,modem_cmd_ext,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827722135,""cmd"":""modem_cmd_ext"",""type"":0,""data"":{""subcmd"":""cctld"",""type"":4,""jira"":""SMTCO-3489""}}"
05:02:02,clip/message/devices,completeProvisioning_ack,,,,,,,"{""mid"":571740,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""completeProvisioning_ack"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":null,""type"":1}"
05:02:02,lime/devices,packet,0xED,,AA12F0ED1121010000001804111200005EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827722484,""cmd"":""packet"",""type"":1,""data"":""AA12F0ED1121010000001804111200005EBB""}"
05:02:03,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500002720002010300151A0A020B1A0338002B00D000C30107007600B600820105002546414B50553233303136000000000000000000000102CFDC627908070000000000000000002C23BB,,,,"{""mid"":572834,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500002720002010300151A0A020B1A0338002B00D000C30107007600B600820105002546414B50553233303136000000000000000000000102CFDC627908070000000000000000002C23BB"",""type"":1}"
05:02:03,lime/devices,ack,0x00,,AA0AF0000A04027273BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827723523,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04027273BB""}"
05:02:04,clip/message/devices,device_packet,0xD8,,AA0733D800E9BB,,,,"{""mid"":573341,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0733D800E9BB"",""type"":1}"
05:02:04,lime/devices,ack,0x00,,AA08F000D8042BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827724037,""cmd"":""ack"",""type"":1,""data"":""AA08F000D8042BBB""}"
05:02:04,clip/message/devices,device_packet,0x0A,0x0A86,AAFF330A004E00027A00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632016809BB,,,,"{""mid"":573846,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004E00027A00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632016809BB"",""type"":1}"
05:02:04,lime/devices,ack,0x00,,AA0AF0000A04027A7BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827724543,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04027A7BBB""}"
05:02:04,lime/devices,packet,0x0B,0x0A87,AAFFF00B0013009CEF00010A870001006F92BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827724725,""cmd"":""packet"",""type"":1,""data"":""AAFFF00B0013009CEF00010A870001006F92BB""}"
05:02:05,clip/message/devices,device_packet,0x0A,0x0A85,AAFF330A004F00027B00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201625BBB,,,,"{""mid"":574567,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004F00027B00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201625BBB"",""type"":1}"
05:02:05,lime/devices,ack,0x00,,AA0AF0000A04027B7ABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827725403,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04027B7ABB""}"
05:02:05,clip/message/devices,device_packet,0x00,,AA0A33000B009CEF28BB,,,,"{""mid"":575245,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0A33000B009CEF28BB"",""type"":1}"
05:02:06,clip/message/devices,device_packet,0x7F,,AA07337F0333BB,,,,"{""mid"":575256,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0333BB"",""type"":1}"
05:02:06,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827726339,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
05:02:06,lime/devices,packet,0x24,,AA09F0241001018CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827726428,""cmd"":""packet"",""type"":1,""data"":""AA09F0241001018CBB""}"
05:02:06,clip/message/devices,device_packet,0x7F,,AA07337F0432BB,,,,"{""mid"":576145,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0432BB"",""type"":1}"
05:02:06,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827726827,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
05:02:06,lime/devices,packet,0x24,,AA09F024120114BBBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827726897,""cmd"":""packet"",""type"":1,""data"":""AA09F024120114BBBB""}"
05:02:07,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":576640,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
05:02:07,clip/message/devices,device_packet,0x0A,0x00EB,AAFF330A005800027F000100EB00460A00000E0F4E000000000000000009000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000038E7BB,,,,"{""mid"":577071,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005800027F000100EB00460A00000E0F4E000000000000000009000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000038E7BB"",""type"":1}"
05:02:07,lime/devices,ack,0x00,,AA0AF0000A04027F66BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827727771,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04027F66BB""}"
05:02:08,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":577580,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-48,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
05:02:08,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A0041000280000201030006110A020B11050105002546414B50553233303136000000000000000000000102D1DC627908070000000000000000001673BB,,,,"{""mid"":577591,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-47,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A0041000280000201030006110A020B11050105002546414B50553233303136000000000000000000000102D1DC627908070000000000000000001673BB"",""type"":1}"
05:02:08,lime/devices,ack,0x00,,AA0AF0000A04028061BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827728579,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04028061BB""}"
05:02:12,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500002860002010300151D0A020B1D0338002C00A8015F00E4011800D000BF0105002546414B50553233303136000000000000000000000102CFDC62790807000000000000000000BCF2BB,,,,"{""mid"":582162,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500002860002010300151D0A020B1D0338002C00A8015F00E4011800D000BF0105002546414B50553233303136000000000000000000000102CFDC62790807000000000000000000BCF2BB"",""type"":1}"
05:02:12,lime/devices,ack,0x00,,AA0AF0000A0402866FBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827732853,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0402866FBB""}"
05:02:16,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500002860002010300151D0A020B1D0338002C00A8015F00E4011800D000BF0105002546414B50553233303136000000000000000000000102D2DC62790807000000000000000000E073BB,,,,"{""mid"":586019,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-46,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500002860002010300151D0A020B1D0338002C00A8015F00E4011800D000BF0105002546414B50553233303136000000000000000000000102D2DC62790807000000000000000000E073BB"",""type"":1}"
05:02:16,lime/devices,ack,0x00,,AA0AF0000A0402866FBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827736716,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0402866FBB""}"
05:02:17,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000287000100EC008C0A00000E0F4E000000000000000009000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004150BB,,,,"{""mid"":586527,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-46,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000287000100EC008C0A00000E0F4E000000000000000009000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000004150BB"",""type"":1}"
05:02:17,lime/devices,ack,0x00,,AA0AF0000A0402876EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827737224,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0402876EBB""}"
05:02:17,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A009E0002880002010300630F0A020B0F0338002D2800026401005800000014019E01BF01CB016101440E240A170B65000E00510026006E002D00260000004E0031000000000000018C00C500230083002700800000000C015F00E400FC00CB00990000000E005F003C002E0025030105002546414B50553233303136000000000000000000000102D2DC627908070000000000000000004F74BB,,,,"{""mid"":587090,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-46,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0002880002010300630F0A020B0F0338002D2800026401005800000014019E01BF01CB016101440E240A170B65000E00510026006E002D00260000004E0031000000000000018C00C500230083002700800000000C015F00E400FC00CB00990000000E005F003C002E0025030105002546414B50553233303136000000000000000000000102D2DC627908070000000000000000004F74BB"",""type"":1}"
05:02:17,lime/devices,ack,0x00,,AA0AF0000A04028869BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827737781,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04028869BB""}"
05:03:15,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000295000100EC008C0A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000094ABBB,,,,"{""mid"":645019,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-49,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000295000100EC008C0A00000E0F4E000000000000000008000B000100000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F0006400040800000000000094ABBB"",""type"":1}"
05:03:15,lime/devices,ack,0x00,,AA0AF0000A0402951CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827795871,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0402951CBB""}"
05:03:33,clip/message/devices,device_packet,0x0A,0x0102,AAFF330A008900029A00020102004E0A020B650338002E2800030007000B00000727292A2B2E2020202020FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000BF05000001F00464000105002546414B50553233303136000000000000000000000102D1DC6279080700000000000000000072DDBB,,,,"{""mid"":663025,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-47,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A008900029A00020102004E0A020B650338002E2800030007000B00000727292A2B2E2020202020FFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000BF05000001F00464000105002546414B50553233303136000000000000000000000102D1DC6279080700000000000000000072DDBB"",""type"":1}"
05:03:33,lime/devices,ack,0x00,,AA0AF0000A04029A1BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827813753,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04029A1BBB""}"
05:03:39,clip/message/devices,device_packet,0x0D,0x0A00,AAFFF00D001200000200010A00000036AEBB,,,,"{""mid"":668964,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-47,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFFF00D001200000200010A00000036AEBB"",""type"":1}"
05:03:39,lime/devices,ack,0x00,,AA0AF0000D040002E2BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827819661,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000D040002E2BB""}"
05:03:40,lime/devices,infoFota,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827819988,""cmd"":""infoFota"",""type"":0,""data"":{""result"":[],""nextFwInfo"":[]}}"
05:04:15,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0002A5000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000BC3CBB,,,,"{""mid"":704362,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0002A5000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000240000000000000400004000000000000000F00064000408000000000000BC3CBB"",""type"":1}"
05:04:15,lime/devices,ack,0x00,,AA0AF0000A0402A50CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827855056,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0402A50CBB""}"
