Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
03:07:52,lime/devices,completeProvisioning,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907272056,""cmd"":""completeProvisioning"",""type"":0,""data"":{""result"":0,""host"":""message"",""appInfo"":{""host"":""message"",""publication"":{""message"":""clip/message/devices/a37da83a-b7dd-1af0-a778-34e6e696b22c"",""provisioning"":""clip/provisioning/devices/a37da83a-b7dd-1af0-a778-34e6e696b22c""}},""provisioningType"":""deploy""}}"
03:07:52,lime/devices,modem_cmd_ext,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907272057,""cmd"":""modem_cmd_ext"",""type"":0,""data"":{""subcmd"":""cctld"",""type"":4,""jira"":""SMTCO-3489""}}"
03:07:52,lime/devices,packet,0xCE,,AA2EF0CE01000000010001040005000CFEFF010000FFFFFFFFFFFFFFFFFFFFFFFFFFFF0001CE0BA202932E0088BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907272057,""cmd"":""packet"",""type"":1,""data"":""AA2EF0CE01000000010001040005000CFEFF010000FFFFFFFFFFFFFFFFFFFFFFFFFFFF0001CE0BA202932E0088BB""}"
03:07:52,lime/devices,packet,0x29,,AA07F029019EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907272057,""cmd"":""packet"",""type"":1,""data"":""AA07F029019EBB""}"
03:07:52,lime/devices,packet,0x28,,AA06F0289DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907272097,""cmd"":""packet"",""type"":1,""data"":""AA06F0289DBB""}"
03:07:52,clip/message/devices,completeProvisioning_ack,,,,,,,"{""mid"":259077,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""completeProvisioning_ack"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":null,""type"":1}"
03:07:53,lime/devices,packet,0xED,,AA12F0ED1121010000001804111200005EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907273037,""cmd"":""packet"",""type"":1,""data"":""AA12F0ED1121010000001804111200005EBB""}"
03:07:53,clip/message/devices,device_packet,0xD8,,AA0733D800E9BB,,,,"{""mid"":259293,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0733D800E9BB"",""type"":1}"
03:07:53,lime/devices,ack,0x00,,AA08F000D8042BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907273131,""cmd"":""ack"",""type"":1,""data"":""AA08F000D8042BBB""}"
03:07:54,clip/message/devices,device_packet,0x0A,0x00EB,AAFF330A005800007B000100EB00460A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F00064000408000000000000E6B3BB,,,,"{""mid"":260319,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005800007B000100EB00460A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F00064000408000000000000E6B3BB"",""type"":1}"
03:07:54,lime/devices,ack,0x00,,AA0AF0000A04007B78BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907274070,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04007B78BB""}"
03:07:54,clip/message/devices,device_packet,0x0A,0x0A86,AAFF330A004E00007C00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632016857BB,,,,"{""mid"":261055,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004E00007C00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632016857BB"",""type"":1}"
03:07:54,lime/devices,ack,0x00,,AA0AF0000A04007C7BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907274796,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04007C7BBB""}"
03:07:55,lime/devices,packet,0x0B,0x0A87,AAFFF00B0013003B5F00010A870001016D0BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907274962,""cmd"":""packet"",""type"":1,""data"":""AAFFF00B0013003B5F00010A870001016D0BBB""}"
03:07:55,clip/message/devices,device_packet,0x0A,0x0A85,AAFF330A004F00007D00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632013C5BBB,,,,"{""mid"":261794,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004F00007D00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632013C5BBB"",""type"":1}"
03:07:55,lime/devices,ack,0x00,,AA0AF0000A04007D7ABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907275533,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04007D7ABB""}"
03:07:56,clip/message/devices,device_packet,0x00,,AA0A33000B003B5FD9BB,,,,"{""mid"":262306,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0A33000B003B5FD9BB"",""type"":1}"
03:07:56,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A004100007E000201030006110A020B11050105002546414B50553233303136000000000000000000000102CDDC62790407000000000000000000A904BB,,,,"{""mid"":262318,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004100007E000201030006110A020B11050105002546414B50553233303136000000000000000000000102CDDC62790407000000000000000000A904BB"",""type"":1}"
03:07:56,lime/devices,ack,0x00,,AA0AF0000A04007E65BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907276387,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04007E65BB""}"
03:07:56,clip/message/devices,device_packet,0x7F,,AA07337F0333BB,,,,"{""mid"":263156,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0333BB"",""type"":1}"
03:07:56,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907276894,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
03:07:57,lime/devices,packet,0x24,,AA09F0241001008DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907276982,""cmd"":""packet"",""type"":1,""data"":""AA09F0241001008DBB""}"
03:07:57,clip/message/devices,device_packet,0x7F,,AA07337F0432BB,,,,"{""mid"":263672,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0432BB"",""type"":1}"
03:07:57,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907277410,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
03:07:57,lime/devices,packet,0x24,,AA09F024120114BBBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907277489,""cmd"":""packet"",""type"":1,""data"":""AA09F024120114BBBB""}"
03:07:57,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":264181,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
03:07:58,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":264402,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
03:08:04,clip/message/devices,device_packet,0x0A,0x0102,AAFF330A008900008700020102004E0A020B65034500102800040008000B0000011E202325271D1D1D1D1DFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C055000001F00464000105002546414B50553233303136000000000000000000000102CEDC627904070000000000000000008D73BB,,,,"{""mid"":271213,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-50,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A008900008700020102004E0A020B65034500102800040008000B0000011E202325271D1D1D1D1DFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C055000001F00464000105002546414B50553233303136000000000000000000000102CEDC627904070000000000000000008D73BB"",""type"":1}"
03:08:05,lime/devices,ack,0x00,,AA0AF0000A0400876CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907284957,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400876CBB""}"
03:08:14,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000089000100EC008C0A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F0006400040800000000000090FEBB,,,,"{""mid"":280564,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000089000100EC008C0A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F0006400040800000000000090FEBB"",""type"":1}"
03:08:14,lime/devices,ack,0x00,,AA0AF0000A0400896EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907294296,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400896EBB""}"
03:09:14,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E00009A000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000005D07BB,,,,"{""mid"":340346,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E00009A000100EC008C0A00000E0F4E000000000000000007000B000300000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000005D07BB"",""type"":1}"
03:09:14,lime/devices,ack,0x00,,AA0AF0000A04009A19BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907354124,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A04009A19BB""}"
03:10:13,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0000AC000100EC008C0A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000005000B000C00000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000001DDABB,,,,"{""mid"":400127,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0000AC000100EC008C0A00000E0F4E000000000000000006000B000700000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000005000B000C00000E249007000000000400000000000000100000200000000000000400004000000000000000F000640004080000000000001DDABB"",""type"":1}"
03:10:13,lime/devices,ack,0x00,,AA0AF0000A0400AC0BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750907413868,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400AC0BBB""}"
