Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
01:26:21,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500000CD000201030015180A020B18034100E9004C00A200520074004D00750105002546414B50553233303136000000000000000000000102CBDC627904070000000000000000008D82BB,,,,"{""mid"":425725,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500000CD000201030015180A020B18034100E9004C00A200520074004D00750105002546414B50553233303136000000000000000000000102CBDC627904070000000000000000008D82BB"",""type"":1}"
01:26:21,lime/devices,ack,0x00,,AA0AF0000A0400CD2ABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901181698,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400CD2ABB""}"
01:26:23,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500000CE000201030015190A020B19034100EA00E80068006C006B0096006B0105002546414B50553233303136000000000000000000000102CBDC62790407000000000000000000D251BB,,,,"{""mid"":427761,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500000CE000201030015190A020B19034100EA00E80068006C006B0096006B0105002546414B50553233303136000000000000000000000102CBDC62790407000000000000000000D251BB"",""type"":1}"
01:26:23,lime/devices,ack,0x00,,AA0AF0000A0400CED5BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901183747,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400CED5BB""}"
01:26:26,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500000D00002010300151A0A020B1A034100EB00D000A2011700A7018800860105002546414B50553233303136000000000000000000000102CADC627904070000000000000000009005BB,,,,"{""mid"":430513,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500000D00002010300151A0A020B1A034100EB00D000A2011700A7018800860105002546414B50553233303136000000000000000000000102CADC627904070000000000000000009005BB"",""type"":1}"
01:26:26,lime/devices,ack,0x00,,AA0AF0000A0400D0D7BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901186489,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400D0D7BB""}"
01:26:32,clip/message/devices,device_packet,0x0A,0x0102,AAFF330A00890000D200020102004E0A020B65034100EC2800050008000B0000B8262A2527281E1E1E1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C0B0000001F00464000105002546414B50553233303136000000000000000000000102C9DC627904070000000000000000008239BB,,,,"{""mid"":436410,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-55,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00890000D200020102004E0A020B65034100EC2800050008000B0000B8262A2527281E1E1E1E1EFFFFFFFFFF000000000000000000000000000000000000000000000000000000000000000000000000C0B0000001F00464000105002546414B50553233303136000000000000000000000102C9DC627904070000000000000000008239BB"",""type"":1}"
01:26:32,lime/devices,ack,0x00,,AA0AF0000A0400D2D1BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901192383,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400D2D1BB""}"
01:27:02,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00500000DA0002010300151D0A020B1D034100ED00AA016F00EE010000DD00E70105002546414B50553233303136000000000000000000000102CBDC62790407000000000000000000820BBB,,,,"{""mid"":466547,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00500000DA0002010300151D0A020B1D034100ED00AA016F00EE010000DD00E70105002546414B50553233303136000000000000000000000102CBDC62790407000000000000000000820BBB"",""type"":1}"
01:27:02,lime/devices,ack,0x00,,AA0AF0000A0400DAD9BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901222539,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400DAD9BB""}"
01:27:03,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A009E0000DB0002010300630F0A020B0F034100EE2800066401005A0000001401DD01DA01B3029A0188125F0D5C0D5A000E003C001500A30036003900000E060E0A000000000000017A0122004F00B7004800C00000000C013E00EE00E200DD00D500000011002A003200240017030105002546414B50553233303136000000000000000000000102CBDC6279040700000000000000000049B5BB,,,,"{""mid"":467105,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0000DB0002010300630F0A020B0F034100EE2800066401005A0000001401DD01DA01B3029A0188125F0D5C0D5A000E003C001500A30036003900000E060E0A000000000000017A0122004F00B7004800C00000000C013E00EE00E200DD00D500000011002A003200240017030105002546414B50553233303136000000000000000000000102CBDC6279040700000000000000000049B5BB"",""type"":1}"
01:27:03,lime/devices,ack,0x00,,AA0AF0000A0400DBD8BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901223092,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400DBD8BB""}"
01:27:11,clip/message/devices,device_packet,0x3E,,AA0B333E000000000778BB,,,,"{""mid"":475606,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0B333E000000000778BB"",""type"":1}"
01:27:11,lime/devices,ack,0x00,,AA08F0003E04B1BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901231592,""cmd"":""ack"",""type"":1,""data"":""AA08F0003E04B1BB""}"
01:28:03,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E0000EB000100EC008C0A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000027CDBB,,,,"{""mid"":527529,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-54,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E0000EB000100EC008C0A00000E0F4E000000000000000008000B000300000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000027CDBB"",""type"":1}"
01:28:03,lime/devices,ack,0x00,,AA0AF0000A0400EBC8BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901283521,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0400EBC8BB""}"
01:28:11,clip/message/devices,device_packet,0x3E,,AA0B333E00000000087BBB,,,,"{""mid"":535389,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0B333E00000000087BBB"",""type"":1}"
01:28:11,lime/devices,ack,0x00,,AA08F0003E04B1BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901291377,""cmd"":""ack"",""type"":1,""data"":""AA08F0003E04B1BB""}"
01:29:11,clip/message/devices,device_packet,0x3E,,AA0B333E00000000097ABB,,,,"{""mid"":595173,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-53,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0B333E00000000097ABB"",""type"":1}"
01:29:11,lime/devices,ack,0x00,,AA08F0003E04B1BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901351326,""cmd"":""ack"",""type"":1,""data"":""AA08F0003E04B1BB""}"
01:29:27,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A007B000103000201030040080A020B08034100EF280008140000000004000000429000006401005A060002EA016202480000FFFF010014006C006B0092006C00700004B004560101007A000105002546414B50553233303136000000000000000000000102CCDC62790407000000000000000000B21BBB,,,,"{""mid"":611664,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A007B000103000201030040080A020B08034100EF280008140000000004000000429000006401005A060002EA016202480000FFFF010014006C006B0092006C00700004B004560101007A000105002546414B50553233303136000000000000000000000102CCDC62790407000000000000000000B21BBB"",""type"":1}"
01:29:27,lime/devices,ack,0x00,,AA0AF0000A040103E3BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901367654,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A040103E3BB""}"
01:29:28,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00B40001040002010300790A0A020B0A034100F0280008140000000004000000429000000103640000000000000000000000000000000000006401000064000000000000000000000F1000F500000000010000000100000001000000006F640002FF0000000000FFFF001E1EFDFDFDFDFD8AEEFEFDFD30100070006040400800000000000105002546414B50553233303136000000000000000000000102CCDC62790407000000000000000000A192BB,,,,"{""mid"":612270,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00B40001040002010300790A0A020B0A034100F0280008140000000004000000429000000103640000000000000000000000000000000000006401000064000000000000000000000F1000F500000000010000000100000001000000006F640002FF0000000000FFFF001E1EFDFDFDFDFD8AEEFEFDFD30100070006040400800000000000105002546414B50553233303136000000000000000000000102CCDC62790407000000000000000000A192BB"",""type"":1}"
01:29:28,lime/devices,ack,0x00,,AA0AF0000A040104E2BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901368266,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A040104E2BB""}"
01:29:28,clip/message/devices,device_packet,0x72,,AA0933720000000DBB,,,,"{""mid"":612778,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0933720000000DBB"",""type"":1}"
01:29:28,lime/devices,ack,0x00,,AA08F00072044DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901368758,""cmd"":""ack"",""type"":1,""data"":""AA08F00072044DBB""}"
01:29:29,clip/message/devices,device_packet,0x0A,0x00EC,AAFF330A009E000106000100EC008C0A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E00000000000000000000010000000B0000100E9000000000000400000000000000400000240000000000000400004000000000000000F00064000408000000000000DE70BB,,,,"{""mid"":612969,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A009E000106000100EC008C0A00000E0F4E000000000000000001000B000700000E249007000000000400000000000000000000240000000000000400004000000000000000F000640004080000000000000A00000E00000000000000000000010000000B0000100E9000000000000400000000000000400000240000000000000400004000000000000000F00064000408000000000000DE70BB"",""type"":1}"
01:29:29,lime/devices,ack,0x00,,AA0AF0000A040106ECBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901368994,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A040106ECBB""}"
01:29:29,clip/message/devices,device_packet,0xE2,,AA4E33E203460A00000E0F4E00000000000000000B000B0014000024019007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000028BB,,,,"{""mid"":613502,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA4E33E203460A00000E0F4E00000000000000000B000B0014000024019007000000000400000000000000000000240000000000000400004000000000000000F0006400040800000000000028BB"",""type"":1}"
01:29:29,lime/devices,ack,0x00,,AA08F000E204DDBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901369473,""cmd"":""ack"",""type"":1,""data"":""AA08F000E204DDBB""}"
01:29:30,clip/message/devices,device_packet,0x0A,0x0104,AAFF330A005700010800010104004503010100040506073900000000FF013000000000FD1EFD00FDFDFD000001FD6F640000FDFD000000FD00000081264D120100001400050000740000402B40CB58000C1A180039FABB,,,,"{""mid"":614189,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A005700010800010104004503010100040506073900000000FF013000000000FD1EFD00FDFDFD000001FD6F640000FDFD000000FD00000081264D120100001400050000740000402B40CB58000C1A180039FABB"",""type"":1}"
01:29:30,lime/devices,ack,0x00,,AA0AF0000A040108EEBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750901370163,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A040108EEBB""}"
