Time(GMT),Topic,CMD,Frame ID,확장 Frame ID,Data,DIAG_DATA,MON_DATA,WIFI_DATA,Raw Data
04:52:40,clip/provisioning/devices,deploy,0xt ,,,,,,"{""mid"":9308,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""deploy"",""rssi"":-100,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":{""appInfo"":{""rollbackInfo"":{""area_b"":""clip_ble_v1.9.215"",""active"":""area_b"",""area_a"":""clip_ble_v1.9.212""},""modelName"":""FAKPU23016"",""modelLanguage"":""02"",""softVer"":""2.11.315"",""ruleVer"":""2.11.315"",""countryCode"":""US"",""subCountryCode"":""US"",""appVersion"":""clip_ble_v1.9.215"",""modemType"":""RTK_RTL8720cm"",""regionalCode"":""aic-qa"",""timezone"":""-0400"",""svcCode"":""SVC202"",""HomeApSsid"":"""",""DeviceType"":""221"",""ruleEngine"":""y"",""protocolVer"":""6"",""oneshot"":""y"",""size"":2097152,""fwUpgradeInfo"":{""upgSched"":{""cmd"":""none"",""upgUtc"":""0""}},""modemConfig"":{""online_check"":""y"",""device_status"":""y""},""schedFota"":""y"",""prodParam"":""01C80155530000"",""packageId"":""24465720144657101|1""},""platformInfo"":{""provisioningKey"":""FAKPU23016"",""version"":""clip_v2.00.15.05-SDK-8-RELEASE""},""extraProfile"":{""resetDetails"":{""reason"":""POWER_ON"",""cnt"":1},""profiling"":[{""st"":14,""n"":""PREF_wlan_connect_thread"",""s"":3714,""e"":5396,""d"":1682,""c"":2},{""st"":15,""n"":""PREF_wlan_connect_thread_N"",""s"":3914,""e"":5396,""d"":1482,""c"":2},{""st"":16,""n"":""PERF_association"",""s"":5393,""e"":5520,""d"":127,""c"":2},{""st"":17,""n"":""PERF_4wayhs"",""s"":5520,""e"":5542,""d"":22,""c"":2},{""st"":18,""n"":""PERF_dhcp"",""s"":5544,""e"":6053,""d"":509,""c"":1},{""st"":25,""n"":""PERF_route"",""s"":6262,""e"":6404,""d"":142,""c"":1},{""st"":27,""n"":""PERF_csr"",""s"":6404,""e"":6555,""d"":151,""c"":1},{""st"":30,""n"":""PERF_mqtt"",""s"":6258,""e"":9297,""d"":3039,""c"":1},{""st"":33,""n"":""PERF_provisioning"",""s"":9298,""e"":0,""d"":0,""c"":1}],""routerCnt"":1,""mqttCnt"":0,""bootId"":""10301849382156407505"",""cctld"":"""",""cctld_result"":-79,""api-server"":""https://aic-qa-common.lgthinq.com:443"",""mqtt-server"":""ssl://common-qa.iot.aic.lgthinq.com:8883"",""bleprog"":[{""st"":1,""n"":""BLE_INIT"",""s"":691,""e"":0,""d"":0,""c"":1}]}},""type"":0}"
04:52:40,lime/devices,packet,0x29,,AA07F029019EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827160889,""cmd"":""packet"",""type"":1,""data"":""AA07F029019EBB""}"
04:52:40,lime/devices,completeProvisioning,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827160887,""cmd"":""completeProvisioning"",""type"":0,""data"":{""result"":0,""host"":""message"",""appInfo"":{""host"":""message"",""publication"":{""message"":""clip/message/devices/a37da83a-b7dd-1af0-a778-34e6e696b22c"",""provisioning"":""clip/provisioning/devices/a37da83a-b7dd-1af0-a778-34e6e696b22c""}},""provisioningType"":""deploy""}}"
04:52:40,lime/devices,packet,0xCE,,AA2EF0CE01000000010001040005000CFEFF010000FFFFFFFFFFFFFFFFFFFFFFFFFFFF00016E396902932E0027BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827160889,""cmd"":""packet"",""type"":1,""data"":""AA2EF0CE01000000010001040005000CFEFF010000FFFFFFFFFFFFFFFFFFFFFFFFFFFF00016E396902932E0027BB""}"
04:52:40,lime/devices,packet,0x28,,AA06F0289DBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827160900,""cmd"":""packet"",""type"":1,""data"":""AA06F0289DBB""}"
04:52:40,lime/devices,modem_cmd_ext,0xt ,,,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827160889,""cmd"":""modem_cmd_ext"",""type"":0,""data"":{""subcmd"":""cctld"",""type"":4,""jira"":""SMTCO-3489""}}"
04:52:41,clip/message/devices,req_timesync,,,,,,,"{""mid"":10547,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""req_timesync"",""rssi"":-100,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":null,""type"":1}"
04:52:41,lime/devices,resp_timesync,0xQp,,GQUZBDQpAw==,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827161265,""cmd"":""resp_timesync"",""type"":1,""data"":""GQUZBDQpAw==""}"
04:52:41,clip/message/devices,completeProvisioning_ack,,,,,,,"{""mid"":10548,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""completeProvisioning_ack"",""rssi"":-100,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":null,""type"":1}"
04:52:41,lime/devices,packet,0xED,,AA12F0ED1121010000001804111200005EBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827161516,""cmd"":""packet"",""type"":1,""data"":""AA12F0ED1121010000001804111200005EBB""}"
04:52:41,clip/message/devices,device_packet,0x31,,AA3733310201534141343436353732303100000000000080000000000002534141343436353731303100000000000040000007C000E1BB,,,,"{""mid"":10910,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-100,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA3733310201534141343436353732303100000000000080000000000002534141343436353731303100000000000040000007C000E1BB"",""type"":1}"
04:52:41,lime/devices,ack,0x00,,AA08F000310482BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827161807,""cmd"":""ack"",""type"":1,""data"":""AA08F000310482BB""}"
04:52:42,clip/message/devices,device_packet,0xD8,,AA0733D800E9BB,,,,"{""mid"":11151,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-100,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0733D800E9BB"",""type"":1}"
04:52:42,lime/devices,ack,0x00,,AA08F000D8042BBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827162097,""cmd"":""ack"",""type"":1,""data"":""AA08F000D8042BBB""}"
04:52:42,clip/message/devices,device_packet,0x0A,0x00EB,AAFF330A00580001EC000100EB00460A00000E000000000000000000000100000022000000109000000000000400000000000000400000240000000000000400004000000000000000F000640004080000000000004CDDBB,,,,"{""mid"":12123,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-50,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00580001EC000100EB00460A00000E000000000000000000000100000022000000109000000000000400000000000000400000240000000000000400004000000000000000F000640004080000000000004CDDBB"",""type"":1}"
04:52:42,lime/devices,ack,0x00,,AA0AF0000A0401ECCABB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827162817,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0401ECCABB""}"
04:52:43,clip/message/devices,device_packet,0x0A,0x0A86,AAFF330A004E0001ED00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201A522BB,,,,"{""mid"":12630,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-50,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004E0001ED00010A86003C08073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D363201A522BB"",""type"":1}"
04:52:43,lime/devices,ack,0x00,,AA0AF0000A0401EDF5BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827163319,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0401EDF5BB""}"
04:52:43,lime/devices,packet,0x0B,0x0A87,AAFFF00B001300AF6F00010A870001004B55BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827163483,""cmd"":""packet"",""type"":1,""data"":""AAFFF00B001300AF6F00010A870001004B55BB""}"
04:52:44,clip/message/devices,device_packet,0x0A,0x0A85,AAFF330A004F0001EE00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632013454BB,,,,"{""mid"":13343,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-51,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A004F0001EE00010A85003D0008073230312D312D350105574D2D34380005574D2D34390005574D2D353000063230312D31370005574D2D36330105574D2D35350105574D2D3632013454BB"",""type"":1}"
04:52:44,lime/devices,ack,0x00,,AA0AF0000A0401EEF4BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827164036,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0401EEF4BB""}"
04:52:44,clip/message/devices,device_packet,0x00,,AA0A33000B00AF6F45BB,,,,"{""mid"":13842,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA0A33000B00AF6F45BB"",""type"":1}"
04:52:44,clip/message/devices,device_packet,0x0A,0x0103,AAFF330A00410001EF000201030006110A020B11050105002546414B50553233303136000000000000000000000102CCDC6279080700000000000000000080B0BB,,,,"{""mid"":13854,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AAFF330A00410001EF000201030006110A020B11050105002546414B50553233303136000000000000000000000102CCDC6279080700000000000000000080B0BB"",""type"":1}"
04:52:44,lime/devices,ack,0x00,,AA0AF0000A0401EFF7BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827164830,""cmd"":""ack"",""type"":1,""data"":""AA0AF0000A0401EFF7BB""}"
04:52:45,clip/message/devices,device_packet,0x7F,,AA07337F0333BB,,,,"{""mid"":14638,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0333BB"",""type"":1}"
04:52:45,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827165322,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
04:52:45,lime/devices,packet,0x24,,AA09F0241001018CBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827165398,""cmd"":""packet"",""type"":1,""data"":""AA09F0241001018CBB""}"
04:52:45,clip/message/devices,device_packet,0x7F,,AA07337F0432BB,,,,"{""mid"":15131,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA07337F0432BB"",""type"":1}"
04:52:45,lime/devices,ack,0x00,,AA08F0007F0470BB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827165825,""cmd"":""ack"",""type"":1,""data"":""AA08F0007F0470BB""}"
04:52:45,lime/devices,packet,0x24,,AA09F024120114BBBB,,,,"{""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""mid"":1750827165902,""cmd"":""packet"",""type"":1,""data"":""AA09F024120114BBBB""}"
04:52:47,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":16514,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
04:52:47,clip/message/devices,device_packet,0x00,,AA08330024005CBB,,,,"{""mid"":16525,""did"":""a37da83a-b7dd-1af0-a778-34e6e696b22c"",""kind"":""FAKPU23016"",""cmd"":""device_packet"",""rssi"":-52,""ble_rssi"":-100,""fs"":""idle"",""br"":4800,""per"":-1,""data"":""AA08330024005CBB"",""type"":1}"
